Date,CHINOOK,JACK,ALLCHINOOK,SCHUM,FCHUM,COHO,PINK,CISCO,BROAD,HUMPBACK,SHEEFISH,OTHER,ALLOTHER,TOTAL
7/10/2019,524,710,1234,12144,,0,946,13285,449,13251,0,521,27506,41830
7/11/2019,420,0,420,15319,,0,2242,8664,3029,11108,104,850,23755,41736
7/12/2019,473,0,473,16461,,0,2146,8052,2995,10864,109,870,22890,41970
7/13/2019,470,0,470,19322,,0,1600,7005,175,8016,359,253,15808,37200
7/14/2019,739,0,739,28511,,0,2143,8961,432,10441,534,623,20991,52384
7/15/2019,390,0,390,51056,,0,1175,7437,231,5475,0,431,13574,66195
7/16/2019,254,0,254,31095,,0,765,4598,151,3480,0,282,8511,40625
7/17/2019,398,129,527,14345,,0,0,0,0,10530,1294,1471,13295,28167
7/18/2019,0,0,0,20710,,0,0,3631,0,10711,775,0,15117,35827
7/19/2019,0,96,96,,28306,0,823,4851,264,3700,215,852,9882,39107
7/20/2019,318,0,318,,31121,0,0,5634,0,3914,0,983,10531,41970
7/21/2019,1451,0,1451,,40568,0,620,0,0,1713,164,0,1877,44516
7/22/2019,595,0,595,,25207,0,3243,4444,0,2884,157,262,7747,36792
7/23/2019,520,0,520,,24094,0,2978,3845,0,2506,135,227,6713,34305
7/24/2019,440,0,440,,28552,0,1088,1230,0,2048,0,942,4220,34300
7/25/2019,0,0,0,,19666,0,0,1814,802,2269,0,0,4885,24551
7/26/2019,0,188,188,,9746,169,2674,2870,0,1811,0,230,4911,17688
7/27/2019,0,172,172,,9766,0,856,1493,0,2327,0,181,4001,14795
7/28/2019,220,119,339,,12869,94,0,4983,0,872,0,320,6175,19477
7/29/2019,165,0,165,,12805,0,2079,4456,209,891,115,256,5927,20976
7/30/2019,294,0,294,,7453,253,1243,4394,0,280,722,245,5641,14884
7/31/2019,149,0,149,,4998,192,1571,1802,422,1046,172,1018,4460,11370
8/1/2019,322,429,751,,3014,0,1402,1699,257,2483,99,1359,5897,11064
8/2/2019,786,0,786,,9933,0,1033,866,206,3076,0,1236,5384,17136
8/3/2019,462,0,462,,19552,320,1092,2124,180,1303,0,626,4233,25659
8/4/2019,329,0,329,,17646,236,740,1600,144,1074,0,500,3318,22269
8/5/2019,0,0,0,,12979,569,778,2441,0,1006,0,1076,4523,18849
8/6/2019,0,0,0,,62820,881,0,388,0,0,309,475,1172,64873
8/7/2019,0,0,0,,39364,744,534,4556,0,454,0,155,5165,45807
8/8/2019,0,0,0,,19684,342,288,2172,0,219,0,79,2470,22784
8/9/2019,0,0,0,,7855,1599,0,1760,149,2341,0,477,4727,14181
8/10/2019,0,0,0,,3312,506,983,2279,169,1637,148,197,4430,9231
8/11/2019,135,0,135,,2852,443,0,435,129,3924,0,290,4778,8208
8/12/2019,0,0,0,,2417,485,0,3745,543,1733,0,0,6021,8923
8/13/2019,194,0,194,,1883,688,0,1973,0,1560,0,483,4016,6781
8/14/2019,0,211,211,,1415,799,0,2307,0,1177,0,195,3679,6104
8/15/2019,0,0,0,,7228,847,377,2803,0,995,0,322,4120,12572
8/16/2019,0,0,0,,26193,2245,0,1219,106,661,111,501,2598,31036
8/17/2019,0,0,0,,49141,3672,0,1996,251,1393,80,359,4079,56892
8/18/2019,0,0,0,,55455,7745,0,3181,723,1100,0,273,5277,68477
8/19/2019,0,0,0,,29153,4003,0,1525,327,498,0,159,2509,35665
8/20/2019,0,0,0,,7306,5364,0,7894,0,521,0,0,8415,21085
8/21/2019,0,0,0,,6779,5162,0,1555,0,984,0,187,2726,14667
8/22/2019,0,0,0,,3245,4066,0,1483,225,449,0,754,2911,10222
8/23/2019,102,0,102,,3747,2413,0,2348,158,629,59,199,3393,9655
8/24/2019,137,0,137,,6396,3900,0,3772,212,1008,79,267,5338,15771
8/25/2019,0,0,0,,20274,2277,0,2262,0,435,0,351,3048,25599
8/26/2019,0,0,0,,61824,6320,0,6359,0,1021,0,994,8374,76518
8/27/2019,0,0,0,,48087,12040,0,3628,150,773,0,229,4780,64907
8/28/2019,0,0,0,,21165,5462,0,1486,74,342,0,113,2015,28642
8/29/2019,0,0,0,,10236,4113,0,2733,147,334,0,134,3348,17697
8/30/2019,0,0,0,,13195,5483,0,3634,188,435,0,171,4428,23106
8/31/2019,0,0,0,,12740,2969,0,5090,858,622,210,302,7082,22791
