day,zone,species,day_est,day_var
08/03/00,1,HUMPBACK,346,40013.125964
08/03/00,2,HUMPBACK,1221,443958.09387
08/03/00,1,OTHER,26,357.59031262
08/03/00,1,PINK,26,696.7911306
08/03/00,2,PINK,115,33895.410581
08/03/00,2,SHEEFISH,102,9776.8509576
08/04/00,1,BROAD,32,2821.587559
08/04/00,2,BROAD,67,5350.7143812
08/04/00,1,CISCO,759,142073.1667
08/04/00,2,CISCO,2712,2522699.5064
08/04/00,1,COHO,132,6802.9320083
08/04/00,2,COHO,293,69565.463075
08/04/00,1,FCHUM,233,261672.47181
08/04/00,2,FCHUM,1667,2479470.2296
08/04/00,3,FCHUM,3526,188840.25487
08/04/00,1,HUMPBACK,337,38985.114868
08/04/00,2,HUMPBACK,1195,434536.50686
08/04/00,1,OTHER,26,348.40315716
08/04/00,1,PINK,25,678.88927974
08/04/00,2,PINK,113,33176.089176
08/04/00,2,SHEEFISH,100,9569.3686452
08/05/00,1,BROAD,26,2314.6639778
08/05/00,2,BROAD,60,4767.2108964
08/05/00,1,CISCO,622,116548.44455
08/05/00,2,CISCO,2417,2247595.315
08/05/00,1,COHO,108,5580.7240902
08/05/00,2,COHO,261,61979.244257
08/05/00,1,FCHUM,191,214660.65887
08/05/00,2,FCHUM,1486,2209080.2561
08/05/00,3,FCHUM,2817,150876.50644
08/05/00,1,HUMPBACK,277,31981.088366
08/05/00,2,HUMPBACK,1065,387149.64448
08/05/00,1,OTHER,21,285.80939658
08/05/00,1,PINK,21,556.92071498
08/05/00,2,PINK,100,29558.186543
08/05/00,2,SHEEFISH,89,8525.8145412
08/06/00,1,BROAD,29,574.95137229
08/06/00,1,CISCO,271,39325.388266
08/06/00,2,CISCO,1561,1404613.9907
08/06/00,1,COHO,110,1046.846553
08/06/00,2,COHO,144,42188.815503
08/06/00,1,FCHUM,115,1370.4779736
08/06/00,2,FCHUM,2749,1202500.7476
08/06/00,3,FCHUM,3114,5050276.4288
08/06/00,1,HUMPBACK,264,4496.0614179
08/06/00,2,HUMPBACK,1102,18090.931215
08/06/00,1,OTHER,36,5708.6111602
08/06/00,1,SHEEFISH,12,333.76574405
08/07/00,1,BROAD,12,1430.2976632
08/07/00,1,CISCO,593,183217.08188
08/07/00,2,CISCO,1463,1371907.5394
08/07/00,1,COHO,173,33263.054843
08/07/00,2,COHO,278,3290.1819718
08/07/00,1,FCHUM,45,6399.6535303
08/07/00,2,FCHUM,5518,389572.30588
08/07/00,3,FCHUM,3652,29091.782804
08/07/00,1,HUMPBACK,146,7308.0229145
08/07/00,2,HUMPBACK,913,1118277.9862
08/07/00,1,PINK,21,1805.535693
08/08/00,1,BROAD,19,219.89604431
08/08/00,1,CISCO,490,87949.568048
08/08/00,1,COHO,433,107617.57589
08/08/00,2,COHO,2099,130625.37526
08/08/00,3,COHO,3616,279421.04206
08/08/00,1,FCHUM,58,261.45947624
08/08/00,2,FCHUM,3319,125211.59132
08/08/00,1,HUMPBACK,69,81.880840008
08/08/00,2,HUMPBACK,1289,76478.335342
08/08/00,1,OTHER,35,669.50916467
08/09/00,1,CISCO,514,134587.49623
08/09/00,2,CISCO,425,93833.933691
08/09/00,1,COHO,200,46349.583808
08/09/00,2,COHO,2411,246311.2005
08/09/00,3,COHO,2184,91260.364484
08/09/00,1,FCHUM,171,7169.3537919
08/09/00,2,FCHUM,2084,336277.0575
08/09/00,3,FCHUM,778,30750.822887
08/09/00,1,HUMPBACK,166,52641.071503
08/09/00,2,HUMPBACK,701,50880.503793
08/10/00,1,CISCO,757,68059.519914
08/10/00,2,CISCO,2424,500255.05769
08/10/00,1,COHO,400,110186.57222
08/10/00,2,COHO,964,11693.54957
08/10/00,3,COHO,1670,340899.60233
08/10/00,1,FCHUM,16,168.84455727
08/10/00,2,FCHUM,104,7917.4592463
08/10/00,3,FCHUM,471,319922.35415
08/10/00,1,HUMPBACK,33,1294.7378439
08/10/00,2,HUMPBACK,832,412563.36363
08/10/00,1,OTHER,50,1307.3201304
08/10/00,2,OTHER,455,5416.3056743
08/11/00,1,CHINOOK,29,699.52567861
08/11/00,1,CISCO,355,31093.501763
08/11/00,2,CISCO,1665,1664324.2771
08/11/00,1,COHO,473,24429.262477
08/11/00,2,COHO,723,98703.525953
08/11/00,3,COHO,1924,86944.678025
08/11/00,1,FCHUM,28,863.30934654
08/11/00,2,FCHUM,2011,3032576.5906
08/11/00,1,HUMPBACK,93,2573.8514388
08/11/00,2,HUMPBACK,307,194824.2046
08/11/00,2,PINK,238,1290088.6607
08/11/00,2,SHEEFISH,106,160907.67881
08/12/00,1,CHINOOK,25,598.69602566
08/12/00,1,CISCO,304,26611.683457
08/12/00,2,CISCO,2794,2792299.5106
08/12/00,1,COHO,405,20908.027828
08/12/00,2,COHO,1213,165598.62222
08/12/00,3,COHO,3851,174050.96032
08/12/00,1,FCHUM,24,738.87191062
08/12/00,2,FCHUM,3374,5087867.939
08/12/00,1,HUMPBACK,79,2202.8564128
08/12/00,2,HUMPBACK,515,326863.90425
08/12/00,2,PINK,399,2164430.325
08/12/00,2,SHEEFISH,177,269960.8718
08/13/00,2,BROAD,193,26054.05812
08/13/00,1,CISCO,483,46258.778012
08/13/00,2,CISCO,5751,19279848.944
08/13/00,1,COHO,494,24303.426848
08/13/00,2,COHO,1106,403343.98686
08/13/00,3,COHO,954,10020.048336
08/13/00,1,FCHUM,163,10356.792648
08/13/00,2,FCHUM,7650,8644143.4461
08/13/00,3,FCHUM,8449,446253.37984
08/13/00,1,HUMPBACK,291,14041.657984
08/13/00,2,HUMPBACK,637,500134.90385
08/13/00,1,OTHER,19,311.46561574
08/13/00,2,OTHER,363,147696.29331
08/13/00,1,PINK,36,1382.2730096
08/14/00,1,CISCO,901,146704.50159
08/14/00,2,CISCO,1409,1116481.8169
08/14/00,1,COHO,671,23926.226565
08/14/00,2,COHO,3062,3802500.36
08/14/00,3,COHO,5329,416100.72401
08/14/00,1,FCHUM,143,20191.901839
08/14/00,2,FCHUM,7657,3887875.2454
08/14/00,3,FCHUM,1793,122696.95402
08/14/00,1,HUMPBACK,213,19641.958127
08/14/00,2,HUMPBACK,1511,2021922.3068
08/14/00,1,OTHER,67,2880.3757583
08/14/00,2,OTHER,654,265924.7981
08/14/00,1,PINK,20,455.02891386
08/15/00,2,BROAD,260,56179.83896
08/15/00,1,CISCO,609,201336.55651
08/15/00,2,CISCO,4022,10990256.492
08/15/00,1,COHO,2419,352877.41659
08/15/00,2,COHO,2362,3124900.2616
08/15/00,3,COHO,4294,2028020.4812
08/15/00,1,FCHUM,378,4895.4857455
08/15/00,2,FCHUM,4700,5277405.2258
08/15/00,3,FCHUM,1667,1463160.4868
08/15/00,1,HUMPBACK,599,7965.0316367
08/15/00,2,HUMPBACK,1081,194569.72898
08/15/00,1,OTHER,101,5306.1720337
08/16/00,1,BROAD,48,8789.0234012
08/16/00,2,BROAD,429,140208.23485
08/16/00,1,CISCO,2211,2625226.3852
08/16/00,2,CISCO,1119,835926.65133
08/16/00,1,COHO,1467,1125861.6958
08/16/00,2,COHO,3481,139041.07206
08/16/00,3,COHO,5555,3905770.636
08/16/00,1,FCHUM,312,13250.38002
08/16/00,2,FCHUM,5899,1813538.2253
08/16/00,3,FCHUM,1272,3541203.9151
08/16/00,1,HUMPBACK,264,77051.62984
08/16/00,2,HUMPBACK,652,395938.17268
08/16/00,1,OTHER,181,8461.3407364
08/17/00,1,BROAD,62,2427.9825056
08/17/00,1,CISCO,2122,966757.83696
08/17/00,2,CISCO,651,221375.84017
08/17/00,1,COHO,2161,824300.72101
08/17/00,2,COHO,4112,230512.80172
08/17/00,3,COHO,4805,50095.092587
08/17/00,1,FCHUM,162,252.95667602
08/17/00,2,FCHUM,4849,378559.40853
08/17/00,1,HUMPBACK,501,17441.617669
08/17/00,2,HUMPBACK,524,305287.85288
08/18/00,1,BROAD,141,33458.509866
08/18/00,1,CISCO,2501,2250281.1994
08/18/00,2,CISCO,1505,502601.30624
08/18/00,1,COHO,1819,1809451.5625
08/18/00,2,COHO,2493,409237.18074
08/18/00,3,COHO,3908,102518.4632
08/18/00,1,FCHUM,37,4999.7320892
08/18/00,2,FCHUM,957,209660.40442
08/18/00,1,HUMPBACK,993,25677.165888
08/18/00,2,HUMPBACK,1202,771897.08585
08/18/00,1,OTHER,225,27061.97959
08/19/00,1,BROAD,59,3106.0741491
08/19/00,1,CISCO,394,36485.350265
08/19/00,1,COHO,2060,1447255.918
08/19/00,2,COHO,3471,1968924.3665
08/19/00,3,COHO,2140,2338443.482
08/19/00,1,FCHUM,89,21261.286822
08/19/00,2,FCHUM,2169,835252.63768
08/19/00,3,FCHUM,1234,2272121.3025
08/19/00,1,HUMPBACK,2370,1272211.4759
08/19/00,2,HUMPBACK,2278,3254590.091
08/19/00,1,OTHER,70,3014.0342376
08/19/00,2,OTHER,580,240115.29091
08/20/00,1,BROAD,30,5415.6145369
08/20/00,1,CISCO,4426,5023725.608
08/20/00,2,CISCO,7212,26163192.119
08/20/00,1,COHO,1443,1345188.2991
08/20/00,2,COHO,1362,1155871.0783
08/20/00,3,COHO,2515,924824.89575
08/20/00,1,FCHUM,343,408599.52431
08/20/00,2,FCHUM,1648,5184398.2051
08/20/00,3,FCHUM,3885,948994.00182
08/20/00,1,HUMPBACK,484,204257.73188
08/20/00,2,HUMPBACK,584,3366267.4428
08/20/00,1,OTHER,127,9809.1814532
08/20/00,2,OTHER,116,13969.410361
08/21/00,1,CISCO,1895,35510.038389
08/21/00,2,CISCO,893,499664.02359
08/21/00,1,COHO,4083,156011.0771
08/21/00,2,COHO,3067,312133.36353
08/21/00,3,COHO,3331,726130.87379
08/21/00,1,FCHUM,640,43437.244411
08/21/00,2,FCHUM,4060,698918.01182
08/21/00,3,FCHUM,2266,1942033.7399
08/21/00,1,HUMPBACK,1327,208944.24079
08/21/00,2,HUMPBACK,2362,196540.02779
08/21/00,3,HUMPBACK,738,309322.65105
08/21/00,1,OTHER,96,4963.0940109
08/22/00,1,CISCO,4050,8364192.9307
08/22/00,2,CISCO,2759,3877377.5103
08/22/00,1,COHO,3059,9254200.4777
08/22/00,2,COHO,7038,2524147.4763
08/22/00,3,COHO,5077,2264929.629
08/22/00,1,FCHUM,188,23946.948425
08/22/00,2,FCHUM,5149,1165493.5251
08/22/00,3,FCHUM,1571,1685298.3203
08/22/00,1,HUMPBACK,303,82926.148551
08/22/00,2,HUMPBACK,1747,170112.47897
08/22/00,1,OTHER,99,4965.6458934
08/22/00,2,OTHER,823,4187084.2224
08/23/00,1,BROAD,54,4201.417538
08/23/00,2,BROAD,785,875245.37007
08/23/00,1,CISCO,1972,589241.69857
08/23/00,2,CISCO,1041,634804.99322
08/23/00,3,CISCO,1124,4426678.2186
08/23/00,1,COHO,2919,196506.66356
08/23/00,2,COHO,6350,1826161.638
08/23/00,3,COHO,2087,2660050.1399
08/23/00,1,FCHUM,301,95782.784505
08/23/00,2,FCHUM,2622,3440604.922
08/23/00,3,FCHUM,761,351229.79216
08/23/00,1,HUMPBACK,707,322278.84748
08/23/00,2,HUMPBACK,1869,1042908.2046
08/23/00,1,OTHER,312,88715.363096
08/24/00,1,BROAD,200,32650.437766
08/24/00,2,BROAD,554,253544.99275
08/24/00,1,CISCO,984,541627.93137
08/24/00,2,CISCO,954,1244228.673
08/24/00,1,COHO,2941,308271.57932
08/24/00,2,COHO,3362,9218908.3532
08/24/00,3,COHO,2316,648725.148
08/24/00,1,FCHUM,502,77179.820441
08/24/00,2,FCHUM,6545,5159916.2746
08/24/00,3,FCHUM,3318,656784.11449
08/24/00,1,HUMPBACK,503,36269.416327
08/24/00,2,HUMPBACK,1401,1201722.1546
08/24/00,1,OTHER,142,11643.908703
08/24/00,2,OTHER,698,254302.46137
08/25/00,1,CISCO,952,466203.38074
08/25/00,1,COHO,2089,1553911.0169
08/25/00,2,COHO,3425,2582257.9926
08/25/00,3,COHO,3069,183304.98241
08/25/00,1,FCHUM,1241,1167552.745
08/25/00,2,FCHUM,5214,863670.84918
08/25/00,1,HUMPBACK,530,241828.62308
08/25/00,2,HUMPBACK,1085,651479.16723
08/25/00,1,OTHER,178,101471.20157
08/26/00,2,BROAD,244,36938.481112
08/26/00,1,CISCO,439,112131.16773
08/26/00,2,CISCO,1525,1195145.2602
08/26/00,1,COHO,3074,241364.84796
08/26/00,2,COHO,3089,1970126.7086
08/26/00,3,COHO,2757,3812572.4285
08/26/00,1,FCHUM,54,4118.889727
08/26/00,2,FCHUM,2195,54654.345543
08/26/00,1,HUMPBACK,158,11277.077148
08/26/00,1,OTHER,124,601.30288585
08/27/00,2,BROAD,504,171194.13508
08/27/00,2,CISCO,1953,1980805.6913
08/27/00,3,CISCO,1502,1137645.664
08/27/00,1,COHO,2559,19113.713134
08/27/00,2,COHO,1801,176690.23569
08/27/00,3,COHO,423,1119566.4377
08/27/00,1,FCHUM,190,400.39792758
08/27/00,2,FCHUM,1178,1654507.1951
08/27/00,2,HUMPBACK,863,67615.567127
08/27/00,1,OTHER,72,3302.0668431
08/28/00,1,BROAD,190,115093.35332
08/28/00,1,CISCO,265,35559.606519
08/28/00,2,CISCO,1250,954575.58623
08/28/00,1,COHO,2167,98477.120308
08/28/00,2,COHO,4016,4091466.8332
08/28/00,3,COHO,1905,1843262.4418
08/28/00,2,FCHUM,968,81397.483184
08/28/00,1,HUMPBACK,369,82457.924427
08/28/00,2,HUMPBACK,972,602000.55731
08/28/00,1,OTHER,206,24608.671005
08/29/00,1,BROAD,154,18307.613584
08/29/00,1,CISCO,1024,218860.34596
08/29/00,2,CISCO,3136,2308661.942
08/29/00,1,COHO,1409,598265.93988
08/29/00,2,COHO,1721,1387930.8933
08/29/00,3,COHO,922,1223414.3758
08/29/00,1,FCHUM,247,22956.981065
08/29/00,2,FCHUM,904,1131357.3237
08/29/00,3,FCHUM,766,1212785.3121
08/29/00,1,HUMPBACK,517,94450.384393
08/29/00,2,HUMPBACK,186,42958.290097
08/29/00,1,OTHER,31,792.79032935
08/29/00,2,OTHER,457,424540.70538
08/29/00,1,SHEEFISH,34,9628.3295624
08/29/00,2,SHEEFISH,59,4979.3120727
08/30/00,1,BROAD,108,12869.451815
08/30/00,1,CISCO,719,153849.25314
08/30/00,2,CISCO,3706,2727954.7944
08/30/00,1,COHO,990,420554.79545
08/30/00,2,COHO,2033,1640003.0969
08/30/00,3,COHO,1159,1537590.1112
08/30/00,1,FCHUM,174,16137.753852
08/30/00,2,FCHUM,1068,1336831.339
08/30/00,3,FCHUM,963,1524231.4785
08/30/00,1,HUMPBACK,364,66394.49021
08/30/00,2,HUMPBACK,220,50760.256967
08/30/00,1,OTHER,21,557.29693531
08/30/00,2,OTHER,539,501644.62434
08/30/00,1,SHEEFISH,24,6768.2946658
08/30/00,2,SHEEFISH,69,5883.6410797
08/31/00,1,BROAD,158,18881.640886
08/31/00,1,CISCO,1056,225722.61741
08/31/00,2,CISCO,2627,1933748.4774
08/31/00,1,COHO,1453,617024.30954
08/31/00,2,COHO,1441,1162538.8728
08/31/00,3,COHO,1116,1479695.8689
08/31/00,1,FCHUM,255,23676.787272
08/31/00,2,FCHUM,757,947631.37998
08/31/00,3,FCHUM,927,1466840.2233
08/31/00,1,HUMPBACK,533,97411.835324
08/31/00,2,HUMPBACK,156,35982.110051
08/31/00,1,OTHER,31,817.64792707
08/31/00,2,OTHER,382,355597.72857
08/31/00,1,SHEEFISH,35,9930.2216694
08/31/00,2,SHEEFISH,49,4170.7003368
09/01/00,1,BROAD,143,17079.532151
09/01/00,1,CISCO,955,204179.1137
09/01/00,2,CISCO,2537,1867410.5178
09/01/00,1,COHO,1314,558134.04124
09/01/00,2,COHO,1392,1122657.545
09/01/00,3,COHO,1327,1760610.137
09/01/00,1,FCHUM,230,21417.018356
09/01/00,2,FCHUM,731,915122.53356
09/01/00,3,FCHUM,1103,1745313.8992
09/01/00,1,HUMPBACK,483,88114.617971
09/01/00,2,HUMPBACK,151,34747.730402
09/01/00,1,OTHER,28,739.60966333
09/01/00,2,OTHER,369,343398.81643
09/01/00,1,SHEEFISH,32,8982.4576845
09/01/00,2,SHEEFISH,47,4027.6229128
09/02/00,1,CISCO,898,498046.03266
09/02/00,1,COHO,1018,331079.61909
09/02/00,2,COHO,2477,607537.71913
09/02/00,3,COHO,1336,900673.27515
09/02/00,1,FCHUM,66,2526.7890471
09/02/00,2,FCHUM,1380,139378.36487
09/02/00,3,FCHUM,923,892258.97614
09/02/00,2,HUMPBACK,924,811751.11599
09/02/00,1,OTHER,52,6615.1567918
09/02/00,1,SHEEFISH,70,10862.812741
09/03/00,1,BROAD,16,326.3172602
09/03/00,2,BROAD,151,243790.61124
09/03/00,1,CISCO,775,122740.23196
09/03/00,2,CISCO,660,215764.83264
09/03/00,1,COHO,363,72559.420634
09/03/00,2,COHO,1185,111635.75232
09/03/00,3,COHO,759,11398.062598
09/03/00,2,FCHUM,1393,343043.24095
09/03/00,3,FCHUM,691,11125.473759
09/03/00,1,HUMPBACK,213,22133.77186
09/03/00,1,OTHER,39,670.22506102
09/04/00,1,BROAD,18,374.06734828
09/04/00,2,BROAD,91,146358.33332
09/04/00,1,CISCO,888,140700.84147
09/04/00,2,CISCO,396,129533.2135
09/04/00,1,COHO,416,83177.059199
09/04/00,2,COHO,712,67019.901079
09/04/00,3,COHO,723,10856.485568
09/04/00,2,FCHUM,836,205944.09583
09/04/00,3,FCHUM,658,10596.848742
09/04/00,1,HUMPBACK,244,25372.612353
09/04/00,1,OTHER,45,768.29926548
09/05/00,1,BROAD,89,23451.566685
09/05/00,2,BROAD,198,97704.574459
09/05/00,1,CISCO,615,87449.987862
09/05/00,2,CISCO,1123,364318.41984
09/05/00,1,COHO,125,59439.901876
09/05/00,2,COHO,1112,404852.8246
09/05/00,3,COHO,1648,1610555.4594
09/05/00,1,FCHUM,10,504.41830578
09/05/00,2,FCHUM,856,308014.21572
09/05/00,3,FCHUM,1547,1592891.9035
09/05/00,1,HUMPBACK,264,12059.414292
09/05/00,2,HUMPBACK,393,336922.72623
09/05/00,1,OTHER,58,2154.4109235
09/05/00,2,OTHER,77,13097.624869
09/06/00,1,BROAD,74,19618.3145
09/06/00,2,BROAD,118,58032.436741
09/06/00,1,CISCO,515,73155.938275
09/06/00,2,CISCO,667,216389.92616
09/06/00,1,COHO,105,49724.21265
09/06/00,2,COHO,660,240465.66973
09/06/00,3,COHO,777,759043.2568
09/06/00,1,FCHUM,8,421.96912023
09/06/00,2,FCHUM,508,182947.58038
09/06/00,3,FCHUM,729,750718.54936
09/06/00,1,HUMPBACK,221,10088.254889
09/06/00,2,HUMPBACK,233,200118.0283
09/06/00,1,OTHER,48,1802.2638583
09/06/00,2,OTHER,46,7779.4421692
09/07/00,1,BROAD,124,32712.495782
09/07/00,2,BROAD,67,32984.36339
09/07/00,1,CISCO,858,121983.63536
09/07/00,2,CISCO,379,122991.28486
09/07/00,1,COHO,175,82912.479388
09/07/00,2,COHO,375,136675.40911
09/07/00,3,COHO,379,370574.42128
09/07/00,1,FCHUM,14,703.61106027
09/07/00,2,FCHUM,289,103983.38949
09/07/00,3,FCHUM,356,366510.19489
09/07/00,1,HUMPBACK,368,16821.628357
09/07/00,2,HUMPBACK,133,113742.69524
09/07/00,1,OTHER,81,3005.1791078
09/07/00,2,OTHER,26,4421.6641914
09/08/00,1,BROAD,68,18088.282344
09/08/00,2,BROAD,96,47371.468626
09/08/00,1,CISCO,475,67450.507365
09/08/00,2,CISCO,545,176637.56985
09/08/00,1,COHO,97,45846.221792
09/08/00,2,COHO,539,196290.42943
09/08/00,3,COHO,290,283536.41917
09/08/00,1,FCHUM,8,389.05975267
09/08/00,2,FCHUM,415,149338.81895
09/08/00,3,FCHUM,272,280426.77065
09/08/00,1,HUMPBACK,203,9301.471989
09/08/00,2,HUMPBACK,190,163354.93444
09/08/00,1,OTHER,45,1661.7053177
09/08/00,2,OTHER,37,6350.3037497
09/09/00,1,BROAD,62,16362.650072
09/09/00,2,BROAD,111,54822.605878
09/09/00,1,CISCO,429,61015.691164
09/09/00,2,CISCO,630,204421.1876
09/09/00,1,COHO,87,41472.466541
09/09/00,2,COHO,624,227165.27823
09/09/00,3,COHO,472,461653.96102
09/09/00,1,FCHUM,7,351.94323424
09/09/00,2,FCHUM,480,172828.57069
09/09/00,3,FCHUM,443,456590.83172
09/09/00,1,HUMPBACK,184,8414.1063489
09/09/00,2,HUMPBACK,220,189049.30433
09/09/00,1,OTHER,40,1503.1776992
09/09/00,2,OTHER,43,7349.1536103
09/10/00,1,BROAD,49,13072.572012
09/10/00,2,BROAD,91,45066.339126
09/10/00,1,CISCO,343,48747.116947
09/10/00,2,CISCO,518,168042.25953
09/10/00,1,COHO,70,33133.496287
09/10/00,2,COHO,513,186738.79693
09/10/00,3,COHO,354,346080.90374
09/10/00,1,FCHUM,6,281.17714757
09/10/00,2,FCHUM,395,142071.88535
09/10/00,3,FCHUM,332,342285.30679
09/10/00,1,HUMPBACK,147,6722.2614114
09/10/00,2,HUMPBACK,181,155405.96665
09/10/00,1,OTHER,32,1200.9300837
09/10/00,2,OTHER,35,6041.2934333
09/11/00,1,BROAD,19,2576.6526271
09/11/00,1,CISCO,539,128342.69873
09/11/00,2,CISCO,394,89625.541921
09/11/00,1,COHO,122,59362.973796
09/11/00,2,COHO,826,179893.48918
09/11/00,3,COHO,456,272987.06222
09/11/00,1,FCHUM,13,14910.366264
09/11/00,2,FCHUM,194,55210.121588
09/11/00,1,HUMPBACK,322,46575.031592
09/11/00,2,HUMPBACK,392,89218.951695
09/11/00,1,OTHER,32,1823.0550566
09/12/00,1,BROAD,19,2563.7363646
09/12/00,1,CISCO,536,127699.34154
09/12/00,2,CISCO,227,51717.422599
09/12/00,1,COHO,121,59065.398661
09/12/00,2,COHO,477,103805.53806
09/12/00,3,COHO,731,437348.0962
09/12/00,1,FCHUM,13,14835.623475
09/12/00,2,FCHUM,112,31858.386892
09/12/00,1,HUMPBACK,321,46341.559945
09/12/00,2,HUMPBACK,226,51482.804229
09/12/00,1,OTHER,32,1813.9164333
09/13/00,1,BROAD,16,3835.7080226
09/13/00,2,BROAD,146,12425.262114
09/13/00,1,CISCO,402,71225.591385
09/13/00,1,COHO,99,92142.997912
09/13/00,2,COHO,526,54648.564611
09/13/00,3,COHO,1073,911255.59335
09/13/00,1,FCHUM,17,3166.3831344
09/13/00,2,FCHUM,1506,225123.35868
09/13/00,1,HUMPBACK,174,14333.278137
09/13/00,1,OTHER,64,2050.8936057
09/14/00,1,BROAD,19,4473.066114
09/14/00,2,BROAD,82,6975.0024599
09/14/00,1,CISCO,468,83060.748469
09/14/00,1,COHO,116,107453.88313
09/14/00,2,COHO,296,30677.330514
09/14/00,3,COHO,546,463817.7225
09/14/00,1,FCHUM,19,3692.5232626
09/14/00,2,FCHUM,845,126374.47534
09/14/00,1,HUMPBACK,203,16714.958584
09/14/00,1,OTHER,75,2391.6790947
