Date,CHINOOK,JACK,ALLCHINOOK,SCHUM,FCHUM,COHO,PINK,CISCO,BROAD,HUMPBACK,SHEEFISH,OTHER,ALLOTHER,TOTAL
6/16/2016,8180,2749,10929,108967,,0,0,1513,0,0,427,209,2149,122045
6/17/2016,5317,2060,7377,78474,,0,0,0,0,272,0,0,272,86123
6/18/2016,2073,798,2871,45536,,0,0,1527,0,342,554,816,3239,51646
6/19/2016,2540,1200,3740,20982,,0,0,2928,0,785,574,474,4761,29483
6/20/2016,5204,820,6024,54806,,0,0,1710,0,172,78,3498,5458,66288
6/23/2016,4743,3258,8001,71299,,0,2008,3510,0,1189,0,593,5292,86600
6/27/2016,7184,257,7441,20913,,0,370,8762,0,4312,165,5140,18379,47103
7/2/2016,1333,1651,2984,51820,,0,7441,4977,0,4328,379,948,10632,72877
7/3/2016,2638,160,2798,39892,,0,18226,5296,0,3753,0,565,9614,70530
7/8/2016,1148,420,1568,13333,,0,21086,392,0,1979,0,682,3053,39040
7/9/2016,699,0,699,18877,,0,15834,3609,0,1202,64,282,5157,40567
7/10/2016,1256,0,1256,37713,,0,26102,6631,0,2140,70,311,9152,74223
7/11/2016,608,229,837,17642,,0,37859,3077,0,1249,22,127,4475,60813
7/12/2016,813,369,1182,25117,,0,56209,4519,0,1755,31,182,6487,88995
7/13/2016,840,498,1338,67918,,0,69188,5559,0,2052,0,1240,8851,147295
7/14/2016,655,546,1201,51605,,0,65729,5580,0,1806,0,1034,8420,126955
7/15/2016,1273,0,1273,16217,,0,67799,410,0,0,0,570,980,86269
7/16/2016,130,97,227,11122,,0,49203,7810,0,1796,223,285,10114,70666
7/17/2016,152,79,231,14211,,0,63508,10510,0,2473,235,233,13451,91401
7/19/2016,72,0,72,,36612,0,33730,3129,0,266,0,181,3576,73990
7/20/2016,158,0,158,,57077,0,55810,5235,0,387,0,395,6017,119062
8/24/2016,439,0,439,,31810,21429,0,0,0,0,0,210,210,53888
7/21/2016,0,0,0,,76285,0,102347,2024,0,0,0,0,2024,180656
7/22/2016,0,0,0,,70337,0,76875,5190,0,621,0,442,6253,153465
7/23/2016,0,0,0,,33851,0,66277,1476,0,438,0,239,2153,102281
7/24/2016,0,0,0,,22347,0,42224,1274,0,477,0,261,2012,66583
7/26/2016,0,0,0,,20652,0,31645,1983,0,93,513,0,2589,54886
7/27/2016,0,0,0,,17029,0,25554,1443,0,101,374,0,1918,44501
7/28/2016,0,0,0,,10853,0,26897,204,0,0,107,0,311,38061
7/29/2016,0,0,0,,3743,0,21790,2096,0,0,0,0,2096,27629
7/30/2016,0,0,0,,1497,0,22241,943,0,0,0,382,1325,25063
7/31/2016,0,0,0,,2384,0,30998,1203,0,0,0,611,1814,35196
8/1/2016,0,0,0,,8081,0,22281,1039,0,0,0,439,1478,31840
8/2/2016,0,0,0,,19832,356,14470,788,0,0,0,191,979,35637
8/3/2016,0,0,0,,17580,326,12836,540,0,0,0,254,794,31536
8/5/2016,0,0,0,,10514,521,10271,494,0,0,0,1007,1501,22807
8/7/2016,0,0,0,,2823,654,5311,1744,0,176,0,951,2871,11659
8/8/2016,0,0,0,,4240,1096,9294,3015,0,191,0,1256,4462,19092
8/22/2016,0,0,0,,17165,3753,203,200,0,246,101,112,659,21780
8/23/2016,0,0,0,,43383,9156,610,367,0,624,185,205,1381,54530
8/4/2016,0,0,0,,16585,696,11212,0,0,176,0,1396,1572,30065
8/6/2016,0,0,0,,5274,542,9372,0,0,274,0,326,600,15788
8/9/2016,0,0,0,,5242,2697,7051,0,0,521,0,103,624,15614
8/10/2016,0,0,0,,3862,1692,4715,0,0,433,0,86,519,10788
8/11/2016,0,183,183,,1708,2290,3720,0,0,0,234,225,459,8360
8/12/2016,0,58,58,,4624,1895,2314,0,0,156,131,0,287,9178
8/13/2016,0,92,92,,7646,3140,3783,0,0,245,205,0,450,15111
8/15/2016,0,0,0,,23385,2827,1013,0,0,1370,297,519,2186,29411
8/16/2016,0,0,0,,29986,3571,1565,0,0,1457,508,489,2454,37576
8/20/2016,0,0,0,,36839,10203,314,0,0,308,0,0,308,47664
8/21/2016,0,0,0,,15666,5160,217,0,0,213,0,0,213,21256
8/29/2016,0,0,0,,3128,10192,0,0,0,237,0,168,405,13725
8/30/2016,0,0,0,,2834,4421,0,0,0,643,216,186,1045,8300
8/31/2016,0,0,0,,2423,4744,0,0,0,483,341,295,1119,8286
7/25/2016,0,0,0,,17220,0,47366,0,0,0,0,0,0,64586
