day,zone,species,day_est,day_var
07/20/02,1,CISCO,1240,581002.76014
07/20/02,2,CISCO,3151,5352984.151
07/20/02,1,FCHUM,1040,80596.946242
07/20/02,2,FCHUM,603,19977.787094
07/20/02,3,FCHUM,4802,421671.28177
07/20/02,1,HUMPBACK,952,453508.46857
07/20/02,2,HUMPBACK,3724,4263649.4838
07/20/02,3,HUMPBACK,2974,329400.25262
07/20/02,1,OTHER,98,7028.2706012
07/20/02,1,PINK,1407,101851.30989
07/20/02,2,PINK,482,56853.082598
07/21/02,1,BROAD,76,3238.1686917
07/21/02,2,BROAD,340,479193.73425
07/21/02,1,CISCO,318,233219.32659
07/21/02,1,FCHUM,741,86890.443149
07/21/02,2,FCHUM,1051,25830.803693
07/21/02,3,FCHUM,7561,430997.80746
07/21/02,1,HUMPBACK,1280,872560.60817
07/21/02,2,HUMPBACK,4448,239275.33698
07/21/02,3,HUMPBACK,1638,46294.909923
07/21/02,1,OTHER,190,19801.740575
07/21/02,1,PINK,1139,262994.31752
07/21/02,2,PINK,1199,911046.48589
07/21/02,1,SHEEFISH,189,19290.959396
07/21/02,3,SHEEFISH,471,166750.29581
07/22/02,2,BROAD,260,41222.590768
07/22/02,3,BROAD,2039,3152806.4786
07/22/02,2,CHINOOK,231,40495.699666
07/22/02,1,CISCO,1682,33082.309043
07/22/02,2,CISCO,1683,77230.260802
07/22/02,1,FCHUM,343,6130.1831775
07/22/02,2,FCHUM,522,38840.478512
07/22/02,3,FCHUM,3174,1953059.1756
07/22/02,1,HUMPBACK,1737,117590.56248
07/22/02,2,HUMPBACK,5179,559334.61729
07/22/02,3,HUMPBACK,2461,4114488.5616
07/22/02,2,OTHER,460,516937.21318
07/22/02,1,PINK,532,27137.009389
07/22/02,2,PINK,394,83924.231231
07/22/02,1,SHEEFISH,61,6282.8943063
07/22/02,3,SHEEFISH,789,954749.73108
07/23/02,1,BROAD,198,33540.903202
07/23/02,2,BROAD,541,264309.73111
07/23/02,1,CHINOOK,58,3058.534875
07/23/02,1,CISCO,838,531397.09473
07/23/02,2,CISCO,2354,2190602.3988
07/23/02,3,CISCO,912,3817557.489
07/23/02,1,FCHUM,170,47028.235741
07/23/02,2,FCHUM,134,40507.687121
07/23/02,3,FCHUM,2087,3790931.0122
07/23/02,1,HUMPBACK,816,256509.09847
07/23/02,2,HUMPBACK,3695,3061372.0768
07/23/02,3,HUMPBACK,1380,3542225.4027
07/23/02,1,OTHER,191,59284.936463
07/23/02,2,OTHER,342,103539.60669
07/23/02,1,PINK,377,110851.89712
07/23/02,2,PINK,210,103282.7895
07/23/02,1,SHEEFISH,69,4081.9790136
07/23/02,2,SHEEFISH,125,38844.633605
07/24/02,1,BROAD,229,38868.320641
07/24/02,2,BROAD,588,287045.25402
07/24/02,1,CHINOOK,67,3544.3325272
07/24/02,1,CISCO,971,615800.72967
07/24/02,2,CISCO,2556,2379034.7006
07/24/02,3,CISCO,969,4052847.0759
07/24/02,1,FCHUM,197,54497.892765
07/24/02,2,FCHUM,145,43992.097039
07/24/02,3,FCHUM,2216,4024579.5151
07/24/02,1,HUMPBACK,945,297251.32405
07/24/02,2,HUMPBACK,4013,3324706.668
07/24/02,3,HUMPBACK,1465,3760545.2982
07/24/02,1,OTHER,221,68701.367573
07/24/02,2,OTHER,371,112445.9269
07/24/02,1,PINK,436,128458.88661
07/24/02,2,PINK,228,112167.01869
07/24/02,1,SHEEFISH,80,4730.3338314
07/24/02,2,SHEEFISH,135,42185.990177
07/25/02,1,BROAD,214,36333.102116
07/25/02,2,BROAD,520,254170.87879
07/25/02,1,CHINOOK,63,3313.1504917
07/25/02,1,CISCO,908,575634.61516
07/25/02,2,CISCO,2264,2106571.4624
07/25/02,3,CISCO,1007,4213544.4765
07/25/02,1,FCHUM,184,50943.222405
07/25/02,2,FCHUM,129,38953.822814
07/25/02,3,FCHUM,2304,4184156.0928
07/25/02,1,HUMPBACK,884,277862.85934
07/25/02,2,HUMPBACK,3553,2943938.6428
07/25/02,3,HUMPBACK,1523,3909652.788
07/25/02,1,OTHER,207,64220.263762
07/25/02,2,OTHER,328,99567.854397
07/25/02,1,PINK,408,120080.04894
07/25/02,2,PINK,202,99320.888651
07/25/02,1,SHEEFISH,75,4421.7938749
07/25/02,2,SHEEFISH,120,37354.563596
07/26/02,1,BROAD,52,2181.0530841
07/26/02,3,BROAD,1258,854717.33506
07/26/02,1,CISCO,2032,1005831.0457
07/26/02,2,CISCO,3232,2455356.1587
07/26/02,1,FCHUM,318,350886.24283
07/26/02,2,FCHUM,448,33037.679229
07/26/02,3,FCHUM,2066,69408.998911
07/26/02,1,HUMPBACK,532,69109.440775
07/26/02,2,HUMPBACK,3685,2110189.5394
07/26/02,3,HUMPBACK,658,2455388.5889
07/26/02,1,JACK,87,7315.3541114
07/26/02,1,PINK,71,3528.1405278
07/26/02,3,PINK,1131,677620.22369
07/26/02,1,SHEEFISH,215,95008.602746
07/27/02,2,BROAD,402,165714.46219
07/27/02,1,CISCO,836,37564.486061
07/27/02,2,CISCO,3786,7598282.9059
07/27/02,1,FCHUM,2561,2626117.0339
07/27/02,2,FCHUM,1226,863415.82991
07/27/02,3,FCHUM,16689,50216182.67
07/27/02,1,HUMPBACK,848,127335.38487
07/27/02,2,HUMPBACK,2655,9753832.926
07/27/02,1,JACK,89,13291.131348
07/27/02,1,PINK,857,320367.62714
07/27/02,1,SHEEFISH,493,278698.82903
07/27/02,3,SHEEFISH,623,10203292.079
07/28/02,2,BROAD,252,37708.486568
07/28/02,1,CISCO,2698,627542.65653
07/28/02,2,CISCO,2267,2403421.0494
07/28/02,3,CISCO,1583,3879241.3879
07/28/02,2,COHO,132,10096.287631
07/28/02,1,FCHUM,1331,42828.479483
07/28/02,2,FCHUM,2244,84178.481891
07/28/02,3,FCHUM,22550,25249434.38
07/28/02,1,HUMPBACK,646,386912.77093
07/28/02,2,HUMPBACK,3082,1837882.4141
07/28/02,3,HUMPBACK,1580,1872110.1753
07/28/02,1,OTHER,123,7949.1994106
07/28/02,2,OTHER,193,40314.666383
07/28/02,1,PINK,297,38882.642302
07/28/02,1,SHEEFISH,141,40947.963599
07/29/02,2,BROAD,264,169157.78597
07/29/02,1,CISCO,2304,2682202.5791
07/29/02,2,CISCO,1787,396392.15714
07/29/02,1,COHO,46,19949.65604
07/29/02,1,FCHUM,1026,1638157.0077
07/29/02,2,FCHUM,1129,1309395.2688
07/29/02,3,FCHUM,11815,851060.68359
07/29/02,2,HUMPBACK,670,7940.4707001
07/29/02,3,HUMPBACK,973,35076.652887
07/29/02,1,OTHER,233,30330.704117
07/29/02,2,OTHER,203,32986.633862
07/29/02,1,PINK,180,40570.449717
07/29/02,2,PINK,895,414683.95873
07/29/02,3,PINK,786,413748.27975
07/29/02,1,SHEEFISH,50,30741.651089
07/30/02,1,BROAD,123,12970.498409
07/30/02,1,CISCO,640,222446.46226
07/30/02,2,CISCO,1815,711004.96869
07/30/02,1,FCHUM,2869,173765.90083
07/30/02,2,FCHUM,3061,400339.21881
07/30/02,3,FCHUM,17173,3456074.3342
07/30/02,1,HUMPBACK,485,341106.43295
07/30/02,2,HUMPBACK,735,24752.709873
07/30/02,3,HUMPBACK,1478,27924.791462
07/30/02,1,OTHER,493,61750.365242
07/30/02,1,SHEEFISH,109,9357.9482185
07/30/02,2,SHEEFISH,125,30493.065921
07/31/02,1,CISCO,1210,443428.3903
07/31/02,2,CISCO,2236,2912723.9315
07/31/02,3,CISCO,741,281430.39097
07/31/02,1,FCHUM,1388,203311.57453
07/31/02,2,FCHUM,654,33221.981631
07/31/02,3,FCHUM,6157,2303127.4591
07/31/02,1,HUMPBACK,615,194525.23768
07/31/02,2,HUMPBACK,1662,3251967.4681
07/31/02,3,HUMPBACK,727,486997.8887
07/31/02,1,OTHER,331,40307.158044
07/31/02,3,SHEEFISH,260,39033.118484
08/01/02,1,BROAD,33,2189.708577
08/01/02,2,BROAD,112,32479.759069
08/01/02,1,CHINOOK,64,9858.1399976
08/01/02,1,CISCO,838,202685.4817
08/01/02,2,CISCO,1705,1136681.5693
08/01/02,3,CISCO,1302,967411.67981
08/01/02,1,COHO,82,4167.0092712
08/01/02,1,FCHUM,387,39529.365572
08/01/02,2,FCHUM,117,33106.239323
08/01/02,3,FCHUM,884,1508055.0257
08/01/02,1,HUMPBACK,793,122497.21248
08/01/02,2,HUMPBACK,1898,931287.47492
08/01/02,3,HUMPBACK,689,1594445.1336
08/01/02,1,OTHER,296,28640.927242
08/01/02,3,OTHER,563,167614.18138
08/01/02,1,PINK,54,4300.1112058
08/01/02,3,PINK,488,225994.26383
08/01/02,1,SHEEFISH,30,2018.0959693
08/01/02,2,SHEEFISH,119,18941.456106
08/01/02,3,SHEEFISH,239,48867.476494
08/02/02,1,BROAD,29,1928.9554701
08/02/02,2,BROAD,113,32718.101103
08/02/02,1,CHINOOK,56,8684.2209385
08/02/02,1,CISCO,738,178549.453
08/02/02,2,CISCO,1718,1145022.7333
08/02/02,3,CISCO,609,452228.76909
08/02/02,1,COHO,72,3670.7968413
08/02/02,1,FCHUM,340,34822.161612
08/02/02,2,FCHUM,118,33349.178577
08/02/02,3,FCHUM,413,704959.30762
08/02/02,1,HUMPBACK,699,107910.09843
08/02/02,2,HUMPBACK,1912,938121.42188
08/02/02,3,HUMPBACK,322,745343.45119
08/02/02,1,OTHER,261,25230.331494
08/02/02,3,OTHER,263,78353.359285
08/02/02,1,PINK,47,3788.0488389
08/02/02,3,PINK,228,105643.86381
08/02/02,1,SHEEFISH,26,1777.7786962
08/02/02,2,SHEEFISH,120,19080.451754
08/02/02,3,SHEEFISH,112,22843.717111
08/03/02,1,BROAD,48,1449.8406925
08/03/02,2,BROAD,566,15762.865701
08/03/02,1,CISCO,1019,35401.142715
08/03/02,2,CISCO,765,601977.48596
08/03/02,3,CISCO,463,186872.22021
08/03/02,2,COHO,191,34912.067859
08/03/02,1,FCHUM,298,239392.2136
08/03/02,2,FCHUM,1882,320221.33005
08/03/02,3,FCHUM,4382,432156.9895
08/03/02,1,HUMPBACK,744,91186.494912
08/03/02,2,HUMPBACK,2554,1304513.9027
08/03/02,3,HUMPBACK,234,29609.93639
08/03/02,1,OTHER,629,199885.79552
08/03/02,2,OTHER,606,193201.66686
08/03/02,1,SHEEFISH,103,8210.0789135
08/04/02,1,BROAD,321,72266.201261
08/04/02,1,CISCO,1323,512358.41972
08/04/02,2,CISCO,2667,3918153.9091
08/04/02,3,CISCO,1250,826998.73729
08/04/02,1,COHO,383,27933.650157
08/04/02,2,COHO,279,108592.1748
08/04/02,3,COHO,285,3465.4022873
08/04/02,1,FCHUM,653,57560.310952
08/04/02,2,FCHUM,857,846503.68658
08/04/02,3,FCHUM,2812,432033.01459
08/04/02,1,HUMPBACK,297,55803.734031
08/04/02,2,HUMPBACK,2163,9513268.7867
08/04/02,3,HUMPBACK,702,99008.17462
08/04/02,1,PINK,144,16192.247965
08/05/02,2,BROAD,385,111611.79399
08/05/02,1,CISCO,1072,583992.86147
08/05/02,2,CISCO,2047,351936.72739
08/05/02,3,CISCO,1847,1734770.746
08/05/02,1,COHO,465,44347.715775
08/05/02,2,COHO,832,40413.09711
08/05/02,3,COHO,291,55613.04724
08/05/02,1,FCHUM,346,8533.8233423
08/05/02,2,FCHUM,801,770785.59251
08/05/02,3,FCHUM,1875,2305548.7385
08/05/02,1,HUMPBACK,414,547582.38622
08/05/02,2,HUMPBACK,2219,367130.9778
08/05/02,1,OTHER,419,4343.4977231
08/05/02,1,SHEEFISH,225,6085.2033088
08/06/02,1,BROAD,182,27309.063025
08/06/02,2,BROAD,274,40577.184246
08/06/02,1,CISCO,1341,273311.76106
08/06/02,2,CISCO,2531,1793993.1863
08/06/02,3,CISCO,511,308250.48913
08/06/02,1,COHO,421,57630.388211
08/06/02,2,COHO,73,41868.805135
08/06/02,3,COHO,253,247049.88035
08/06/02,1,FCHUM,171,34405.828305
08/06/02,2,FCHUM,223,39250.56598
08/06/02,3,FCHUM,349,155577.09524
08/06/02,1,HUMPBACK,446,166667.51873
08/06/02,2,HUMPBACK,1846,1381551.6585
08/06/02,3,HUMPBACK,313,150417.98751
08/06/02,1,OTHER,354,28414.7979
08/06/02,1,PINK,97,23834.096609
08/06/02,2,PINK,161,80493.823484
08/06/02,1,SHEEFISH,169,10311.780519
08/07/02,1,BROAD,173,26030.380859
08/07/02,2,BROAD,230,34015.92745
08/07/02,1,CISCO,1278,260514.58548
08/07/02,2,CISCO,2122,1503907.7552
08/07/02,3,CISCO,878,529205.88917
08/07/02,1,COHO,402,54931.981841
08/07/02,2,COHO,61,35098.695594
08/07/02,3,COHO,435,424136.39624
08/07/02,1,FCHUM,163,32794.856921
08/07/02,2,FCHUM,187,32903.820942
08/07/02,3,FCHUM,598,267095.48866
08/07/02,1,HUMPBACK,425,158863.70709
08/07/02,2,HUMPBACK,1547,1158157.2713
08/07/02,3,HUMPBACK,537,258238.30824
08/07/02,1,OTHER,337,27084.342319
08/07/02,1,PINK,93,22718.121512
08/07/02,2,PINK,135,67478.118816
08/07/02,1,SHEEFISH,161,9828.9558308
08/08/02,1,BROAD,159,23872.144848
08/08/02,2,BROAD,143,21159.34715
08/08/02,1,CISCO,1172,238914.7494
08/08/02,2,CISCO,1320,935494.30101
08/08/02,3,CISCO,1017,613183.69086
08/08/02,1,COHO,368,50377.450657
08/08/02,2,COHO,38,21832.874781
08/08/02,3,COHO,504,491441.09352
08/08/02,1,FCHUM,149,30075.763353
08/08/02,2,FCHUM,116,20467.569814
08/08/02,3,FCHUM,693,309479.92246
08/08/02,1,HUMPBACK,390,145691.96845
08/08/02,2,HUMPBACK,963,720422.86054
08/08/02,3,HUMPBACK,622,299217.22756
08/08/02,1,OTHER,309,24838.72005
08/08/02,1,PINK,85,20834.512193
08/08/02,2,PINK,84,41974.24701
08/08/02,1,SHEEFISH,148,9014.0155294
08/09/02,1,CISCO,1058,226069.16055
08/09/02,2,CISCO,1293,1002762.328
08/09/02,1,COHO,286,33703.172562
08/09/02,2,COHO,177,55708.103029
08/09/02,3,COHO,910,4065761.3868
08/09/02,1,FCHUM,154,5309.665307
08/09/02,2,FCHUM,233,85890.57382
08/09/02,3,FCHUM,2259,2735463.0589
08/09/02,1,HUMPBACK,215,36623.617105
08/09/02,2,HUMPBACK,1702,1062596.3828
08/09/02,3,HUMPBACK,568,164537.28018
08/09/02,1,OTHER,780,306821.68021
08/10/02,1,BROAD,164,18861.484211
08/10/02,2,BROAD,221,42568.120619
08/10/02,1,CISCO,480,157411.56609
08/10/02,2,CISCO,604,257710.08384
08/10/02,1,COHO,866,58992.70435
08/10/02,2,COHO,1197,434785.8629
08/10/02,3,COHO,508,5676.1391786
08/10/02,1,FCHUM,507,8402.1819581
08/10/02,2,FCHUM,474,2366.5956855
08/10/02,3,FCHUM,4375,386097.04579
08/10/02,1,HUMPBACK,370,2886.112208
08/10/02,2,HUMPBACK,1656,34042.625838
08/10/02,1,JACK,57,2529.8549191
08/10/02,2,OTHER,201,79204.045592
08/10/02,1,PINK,109,11195.455251
08/10/02,1,SHEEFISH,135,3712.9979801
08/11/02,2,CISCO,5447,14919708.189
08/11/02,3,CISCO,591,199623.7797
08/11/02,1,COHO,718,75648.058224
08/11/02,3,COHO,1928,3114904.2775
08/11/02,1,FCHUM,3977,155790.41158
08/11/02,2,FCHUM,2454,14786147.557
08/11/02,3,FCHUM,10197,6080807.6649
08/11/02,1,HUMPBACK,116,11672.524463
08/11/02,1,OTHER,367,11392.497235
08/12/02,2,BROAD,854,1960417.0481
08/12/02,1,CISCO,210,23187.876495
08/12/02,2,CISCO,4319,10283245.317
08/12/02,1,COHO,1624,15352.802798
08/12/02,2,COHO,476,39233.952808
08/12/02,3,COHO,3032,24616.620822
08/12/02,1,FCHUM,3335,17589.952439
08/12/02,2,FCHUM,2470,949238.6105
08/12/02,3,FCHUM,11864,125329.10869
08/12/02,1,HUMPBACK,367,93420.294573
08/12/02,2,HUMPBACK,508,549506.22568
08/12/02,1,OTHER,179,55799.305698
08/13/02,2,BROAD,245,38223.05351
08/13/02,1,CISCO,799,322272.68636
08/13/02,2,CISCO,1426,1736948.2803
08/13/02,1,COHO,1530,181881.19824
08/13/02,2,COHO,580,92038.473378
08/13/02,3,COHO,2041,2335469.2414
08/13/02,1,FCHUM,1483,1334989.0503
08/13/02,2,FCHUM,1643,355953.69691
08/13/02,3,FCHUM,8716,2594009.1802
08/13/02,1,HUMPBACK,128,31884.721986
08/13/02,2,HUMPBACK,912,34450.596435
08/13/02,1,OTHER,871,383667.86905
08/13/02,2,OTHER,174,49059.785226
08/13/02,2,PINK,235,38500.824138
08/14/02,1,CISCO,793,20921.267121
08/14/02,2,CISCO,517,138893.92381
08/14/02,1,COHO,1261,211685.72794
08/14/02,2,COHO,800,750565.67415
08/14/02,3,COHO,1567,1265280.7766
08/14/02,1,FCHUM,1562,171691.9484
08/14/02,2,FCHUM,3574,551770.85389
08/14/02,3,FCHUM,7706,963739.03291
08/14/02,1,HUMPBACK,900,44396.252222
08/14/02,2,HUMPBACK,838,377677.89239
08/14/02,3,HUMPBACK,339,102319.74493
08/14/02,1,OTHER,1217,226849.84711
08/15/02,1,CHINOOK,154,54151.377695
08/15/02,1,CISCO,776,328823.42919
08/15/02,2,CISCO,604,184731.02275
08/15/02,3,CISCO,1126,770980.05239
08/15/02,1,COHO,1970,38882.613568
08/15/02,2,COHO,1027,800406.79809
08/15/02,3,COHO,3230,1333296.4891
08/15/02,1,FCHUM,1285,15310.370124
08/15/02,2,FCHUM,1095,53253.430033
08/15/02,3,FCHUM,4711,440141.74383
08/15/02,1,HUMPBACK,89,6244.2501894
08/15/02,2,OTHER,560,159073.03353
08/15/02,1,PINK,148,24297.214389
08/16/02,1,CISCO,216,24092.424912
08/16/02,2,CISCO,1012,597927.29864
08/16/02,3,CISCO,563,162827.4643
08/16/02,1,COHO,1913,84045.657612
08/16/02,2,COHO,999,272158.10616
08/16/02,3,COHO,1474,107221.39351
08/16/02,1,FCHUM,786,62418.938668
08/16/02,2,FCHUM,239,86080.385993
08/16/02,3,FCHUM,2777,189557.86157
08/16/02,1,HUMPBACK,279,124970.9618
08/16/02,3,HUMPBACK,268,91614.420839
08/16/02,1,JACK,64,5171.6159668
08/16/02,3,OTHER,589,196777.252
08/17/02,1,CISCO,841,378420.33279
08/17/02,2,CISCO,1081,607605.62387
08/17/02,1,COHO,1155,392878.82362
08/17/02,2,COHO,219,1912939.5321
08/17/02,3,COHO,1466,4293973.7241
08/17/02,1,FCHUM,1091,269674.73966
08/17/02,2,FCHUM,207,21792.08918
08/17/02,3,FCHUM,5060,5205003.3462
08/17/02,1,HUMPBACK,323,214923.13701
08/17/02,2,HUMPBACK,339,76629.525908
08/17/02,1,OTHER,170,15895.997337
08/17/02,2,OTHER,331,54945.121806
08/18/02,1,BROAD,155,15504.438331
08/18/02,1,CISCO,496,192966.70517
08/18/02,1,COHO,1898,1001478.9911
08/18/02,2,COHO,575,198395.92527
08/18/02,3,COHO,623,295397.4818
08/18/02,1,FCHUM,9013,3127111.7048
08/18/02,2,FCHUM,8853,7489942.1959
08/18/02,3,FCHUM,40488,57161539.828
08/18/02,1,HUMPBACK,246,36198.565135
08/18/02,1,OTHER,282,82559.190878
08/18/02,1,SHEEFISH,480,66086.511444
08/19/02,1,CISCO,3277,5736745.8193
08/19/02,2,CISCO,2466,5741847.2299
08/19/02,3,CISCO,6301,21090355.181
08/19/02,1,COHO,1322,223989.01633
08/19/02,2,COHO,4499,870245.86052
08/19/02,3,COHO,14339,3997286.7576
08/19/02,1,FCHUM,2539,8907495.4919
08/19/02,2,FCHUM,5977,7954258.2278
08/19/02,3,FCHUM,26035,38354966.427
08/19/02,1,HUMPBACK,235,77894.563064
08/19/02,1,OTHER,1047,598832.53836
08/19/02,2,OTHER,1218,1388569.4675
08/19/02,3,OTHER,537,478416.92658
08/20/02,2,BROAD,224,127300.64279
08/20/02,1,CISCO,972,286157.52057
08/20/02,2,CISCO,2776,2994704.6333
08/20/02,1,COHO,4654,1146159.517
08/20/02,2,COHO,996,1308268.28
08/20/02,3,COHO,5871,6080119.2872
08/20/02,1,FCHUM,523,127912.41079
08/20/02,2,FCHUM,251,111533.47583
08/20/02,3,FCHUM,9006,6599619.9197
08/20/02,1,HUMPBACK,918,283282.21207
08/20/02,1,OTHER,1003,97032.046061
08/20/02,2,SHEEFISH,243,2768639.1545
08/21/02,2,BROAD,190,108192.19566
08/21/02,1,CISCO,552,162478.44673
08/21/02,2,CISCO,2359,2545184.8672
08/21/02,1,COHO,2643,650782.19037
08/21/02,2,COHO,847,1111890.8328
08/21/02,3,COHO,4609,4773038.3644
08/21/02,1,FCHUM,297,72627.865175
08/21/02,2,FCHUM,214,94791.757325
08/21/02,3,FCHUM,7070,5180858.7265
08/21/02,1,HUMPBACK,521,160845.86458
08/21/02,1,OTHER,570,55094.187618
08/21/02,2,SHEEFISH,206,2353052.919
08/22/02,2,CISCO,2353,2790770.5809
08/22/02,1,COHO,3367,58498.696689
08/22/02,3,COHO,5028,1255038.1112
08/22/02,1,FCHUM,555,49764.656091
08/22/02,2,FCHUM,203,2786181.1698
08/22/02,3,FCHUM,2098,8511744.96
08/22/02,3,HUMPBACK,2704,5431671.3755
08/23/02,1,CISCO,267,45219.431981
08/23/02,2,CISCO,1757,1625154.4452
08/23/02,3,CISCO,1471,1121131.4275
08/23/02,1,COHO,1827,397893.29161
08/23/02,2,COHO,168,264982.92676
08/23/02,3,COHO,4282,562364.8341
08/23/02,1,FCHUM,87,8216.5297471
08/23/02,2,FCHUM,221,570286.17149
08/23/02,3,FCHUM,1312,1969092.7411
08/23/02,1,HUMPBACK,236,494.23471318
08/23/02,1,OTHER,434,122782.23084
08/24/02,1,BROAD,126,9571.4422629
08/24/02,2,CISCO,1460,1116213.2108
08/24/02,1,COHO,2028,37222.702154
08/24/02,2,COHO,202,286655.96598
08/24/02,3,COHO,4398,226080.39768
08/24/02,1,FCHUM,286,55984.904216
08/24/02,2,FCHUM,538,272116.03562
08/24/02,3,FCHUM,3586,167839.59713
08/24/02,1,HUMPBACK,259,38130.229207
08/24/02,1,OTHER,839,185618.08968
08/25/02,1,CISCO,1004,576032.48579
08/25/02,3,CISCO,1602,1318740.5656
08/25/02,1,COHO,2280,461764.04489
08/25/02,2,COHO,853,524325.50541
08/25/02,3,COHO,1779,2030898.2291
08/25/02,1,FCHUM,527,17562.556899
08/25/02,2,FCHUM,1074,531856.98045
08/25/02,3,FCHUM,2970,294955.51256
08/26/02,1,CISCO,527,140301.87564
08/26/02,2,CISCO,1136,667919.18399
08/26/02,1,COHO,2611,95983.978378
08/26/02,2,COHO,719,453502.54636
08/26/02,3,COHO,3807,28109.556577
08/26/02,1,FCHUM,232,61489.101026
08/26/02,2,FCHUM,248,165632.13588
08/26/02,3,FCHUM,2449,25280.053115
08/26/02,2,HUMPBACK,281,101866.08597
08/27/02,1,BROAD,81,7487.3020856
08/27/02,1,CISCO,651,147710.45773
08/27/02,2,CISCO,522,172155.69611
08/27/02,1,COHO,1349,424440.30079
08/27/02,2,COHO,382,151656.26774
08/27/02,3,COHO,3327,767722.23118
08/27/02,1,FCHUM,72,9078.4356561
08/27/02,2,FCHUM,175,60034.958571
08/27/02,3,FCHUM,854,247984.37271
08/27/02,1,HUMPBACK,507,171177.87506
08/27/02,2,HUMPBACK,509,246893.05505
08/27/02,1,OTHER,337,42537.727352
08/27/02,2,OTHER,115,20583.288075
08/27/02,3,OTHER,261,230869.48351
08/28/02,1,BROAD,50,4585.7565842
08/28/02,1,CISCO,399,90468.395201
08/28/02,2,CISCO,505,166695.65821
08/28/02,1,COHO,826,259957.44284
08/28/02,2,COHO,370,146846.3835
08/28/02,3,COHO,2549,588132.33494
08/28/02,1,FCHUM,44,5560.2800058
08/28/02,2,FCHUM,169,58130.908014
08/28/02,3,FCHUM,654,189974.47544
08/28/02,1,HUMPBACK,310,104841.51149
08/28/02,2,HUMPBACK,493,239062.66972
08/28/02,1,OTHER,206,26053.131161
08/28/02,2,OTHER,111,19930.474746
08/28/02,3,OTHER,200,176863.19724
08/29/02,1,BROAD,71,6551.8662102
08/29/02,1,CISCO,570,129256.05857
08/29/02,2,CISCO,663,218682.8778
08/29/02,1,COHO,1180,371412.29687
08/29/02,2,COHO,486,192643.22829
08/29/02,3,COHO,2987,689268.15238
08/29/02,1,FCHUM,63,7944.2094277
08/29/02,2,FCHUM,222,76260.140128
08/29/02,3,FCHUM,767,222642.67395
08/29/02,1,HUMPBACK,443,149791.54344
08/29/02,2,HUMPBACK,647,313618.92176
08/29/02,1,OTHER,295,37223.220769
08/29/02,2,OTHER,146,26146.173333
08/29/02,3,OTHER,235,207276.7674
08/30/02,1,CISCO,912,109102.43089
08/30/02,2,CISCO,964,489227.74569
08/30/02,3,CISCO,876,408646.4533
08/30/02,1,COHO,1583,120057.33227
08/30/02,2,COHO,573,422314.06293
08/30/02,3,COHO,2561,1205978.1798
08/30/02,1,FCHUM,145,29518.481946
08/30/02,2,FCHUM,358,270201.99296
08/30/02,3,FCHUM,425,144066.7447
08/30/02,2,HUMPBACK,477,496254.51835
08/30/02,1,OTHER,145,15476.218696
08/31/02,1,BROAD,113,11603.970644
08/31/02,1,CISCO,1035,545178.38771
08/31/02,2,CISCO,440,161820.66363
08/31/02,1,COHO,907,46515.590197
08/31/02,2,COHO,854,70580.684247
08/31/02,3,COHO,2351,1548671.9205
08/31/02,1,FCHUM,259,85853.678488
08/31/02,2,FCHUM,653,17996.227436
08/31/02,3,FCHUM,1673,1546095.5693
08/31/02,1,HUMPBACK,132,195285.04193
08/31/02,2,HUMPBACK,566,230918.89007
