day,zone,species,day_est,day_var
08/08/99,2,HUMPBACK,2186,243453.35485
08/08/99,2,OTHER,325,126707.96707
08/09/99,1,BROAD,146,8332.8184103
08/09/99,2,BROAD,519,190297.03652
08/09/99,1,CISCO,255,26714.936122
08/09/99,2,CISCO,503,220896.47054
08/09/99,1,COHO,152,52260.123659
08/09/99,3,COHO,775,821800.579
08/09/99,1,FCHUM,1306,215571.33037
08/09/99,2,FCHUM,2096,283256.10743
08/09/99,3,FCHUM,3051,1075386.6107
08/09/99,1,HUMPBACK,471,156304.53366
08/09/99,2,HUMPBACK,2727,303616.39769
08/09/99,2,OTHER,405,158020.48217
08/10/99,2,BROAD,537,47606.701805
08/10/99,1,CISCO,827,200909.6259
08/10/99,2,CISCO,1746,1278782.395
08/10/99,1,COHO,273,92294.807772
08/10/99,2,COHO,517,251724.31379
08/10/99,1,FCHUM,199,32469.051772
08/10/99,2,FCHUM,768,339078.44653
08/10/99,3,FCHUM,1176,2021263.3677
08/10/99,1,HUMPBACK,421,69505.150435
08/10/99,2,HUMPBACK,1702,724975.39528
08/10/99,3,HUMPBACK,1225,2023008.6598
08/10/99,1,OTHER,125,39619.915746
08/10/99,1,PINK,56,12015.524984
08/10/99,1,SHEEFISH,22,1346.2856439
08/11/99,2,BROAD,390,34613.600704
08/11/99,1,CISCO,779,189332.70172
08/11/99,2,CISCO,1269,929769.58134
08/11/99,1,COHO,258,86976.545957
08/11/99,2,COHO,376,183022.23331
08/11/99,1,FCHUM,188,30598.10234
08/11/99,2,FCHUM,558,246535.16229
08/11/99,3,FCHUM,1029,1768630.1028
08/11/99,1,HUMPBACK,396,65500.0867
08/11/99,2,HUMPBACK,1237,527110.84576
08/11/99,3,HUMPBACK,1072,1770157.2547
08/11/99,1,OTHER,118,37336.915325
08/11/99,1,PINK,53,11323.159841
08/11/99,1,SHEEFISH,21,1268.7092374
08/12/99,2,BROAD,331,29391.021043
08/12/99,1,CISCO,1000,242873.78186
08/12/99,2,CISCO,1078,789483.80909
08/12/99,1,COHO,330,111572.49887
08/12/99,2,COHO,319,155407.41793
08/12/99,1,FCHUM,241,39250.888861
08/12/99,2,FCHUM,474,209337.37014
08/12/99,3,FCHUM,946,1627071.6984
08/12/99,1,HUMPBACK,509,84022.747388
08/12/99,2,HUMPBACK,1051,447579.14937
08/12/99,3,HUMPBACK,986,1628476.6195
08/12/99,1,OTHER,151,47895.359573
08/12/99,1,PINK,68,14525.217399
08/12/99,1,SHEEFISH,27,1627.4854146
08/13/99,2,CISCO,610,31014.072229
08/13/99,1,COHO,378,85639.860834
08/13/99,2,COHO,303,178960.51221
08/13/99,3,COHO,586,439121.02238
08/13/99,1,FCHUM,211,32291.038555
08/13/99,2,FCHUM,115,28344.544435
08/13/99,1,HUMPBACK,401,381594.77104
08/13/99,2,HUMPBACK,1504,706628.85876
08/13/99,3,HUMPBACK,940,456301.14008
08/13/99,1,SHEEFISH,188,21819.911594
08/13/99,2,SHEEFISH,117,50140.498459
08/14/99,2,CISCO,1931,257196.35011
08/14/99,1,COHO,261,26089.072508
08/14/99,2,COHO,420,205763.35245
08/14/99,1,FCHUM,2547,47700.586167
08/14/99,2,FCHUM,5757,1057989.0329
08/14/99,3,FCHUM,3778,1384773.545
08/14/99,1,HUMPBACK,199,29508.647353
08/14/99,2,HUMPBACK,2110,1144651.7987
08/14/99,3,HUMPBACK,1323,917559.79456
08/15/99,1,BROAD,136,10987.894938
08/15/99,1,CISCO,905,434388.98482
08/15/99,2,CISCO,7320,9250866.7828
08/15/99,3,CISCO,1073,631966.11067
08/15/99,1,COHO,394,26733.832164
08/15/99,2,COHO,178,24034.789796
08/15/99,3,COHO,359,210293.18716
08/15/99,1,FCHUM,2402,527224.24901
08/15/99,2,FCHUM,3224,3298371.3164
08/15/99,3,FCHUM,5619,724287.16835
08/15/99,1,HUMPBACK,162,15997.245984
08/15/99,2,HUMPBACK,2507,2464697.2956
08/15/99,3,HUMPBACK,596,236182.5496
08/15/99,2,SHEEFISH,210,45727.864943
08/16/99,1,CISCO,820,354531.11424
08/16/99,2,CISCO,743,283740.79611
08/16/99,1,COHO,530,4041.2819027
08/16/99,2,COHO,1541,512264.83166
08/16/99,3,COHO,2942,244521.96447
08/16/99,1,FCHUM,1522,164385.01798
08/16/99,2,FCHUM,3350,6869836.0437
08/16/99,3,FCHUM,2488,228870.39542
08/16/99,1,HUMPBACK,86,10377.108196
08/16/99,2,HUMPBACK,2896,8240983.9126
08/16/99,1,OTHER,114,2949.4424599
08/17/99,1,CISCO,796,337130.67944
08/17/99,2,CISCO,1358,1032134.3448
08/17/99,1,COHO,247,6821.3446868
08/17/99,2,COHO,1526,137296.64239
08/17/99,3,COHO,3322,5521416.3305
08/17/99,1,FCHUM,1600,364563.34117
08/17/99,2,FCHUM,3464,662996.57373
08/17/99,3,FCHUM,1085,5516275.4336
08/17/99,1,HUMPBACK,106,6722.6083412
08/17/99,2,HUMPBACK,918,31013.387813
08/18/99,1,CISCO,1320,897773.99991
08/18/99,2,CISCO,2419,2938095.6858
08/18/99,1,COHO,732,383284.72577
08/18/99,2,COHO,586,492252.21244
08/18/99,3,COHO,1839,236609.2588
08/18/99,1,FCHUM,1058,39296.276657
08/18/99,2,FCHUM,885,1276143.1874
08/18/99,3,FCHUM,2223,244794.0158
08/18/99,1,HUMPBACK,103,40263.60736
08/18/99,2,HUMPBACK,2048,254776.8375
08/19/99,1,BROAD,64,3024.011545
08/19/99,1,CISCO,618,215789.99126
08/19/99,2,CISCO,3279,5603948.331
08/19/99,3,CISCO,2414,2990610.2158
08/19/99,1,COHO,566,102567.08278
08/19/99,2,COHO,359,94743.691985
08/19/99,3,COHO,449,456889.78525
08/19/99,1,FCHUM,230,32086.166574
08/19/99,2,FCHUM,795,4719621.9828
08/19/99,3,FCHUM,289,1111265.2153
08/19/99,1,HUMPBACK,423,8568.0108244
08/19/99,2,HUMPBACK,1414,232695.48901
08/20/99,1,BROAD,188,324042.15462
08/20/99,2,BROAD,110,65356.908585
08/20/99,1,CISCO,1381,982654.00355
08/20/99,2,CISCO,3965,8497297.237
08/20/99,1,COHO,423,57308.231716
08/20/99,2,COHO,96,7125.0981
08/20/99,3,COHO,1188,291247.83107
08/20/99,1,FCHUM,74,3529.6836055
08/20/99,2,FCHUM,125,84826.15901
08/20/99,3,FCHUM,872,81706.70976
08/20/99,1,HUMPBACK,306,16831.464174
08/20/99,2,HUMPBACK,2703,6368238.9959
08/20/99,3,HUMPBACK,1135,667232.62893
08/20/99,1,OTHER,264,13706.923797
08/20/99,2,OTHER,97,7495.4564291
08/21/99,1,BROAD,103,107066.46344
08/21/99,2,BROAD,255,3737.5780365
08/21/99,1,CISCO,1340,901304.90379
08/21/99,2,CISCO,1644,1745820.2412
08/21/99,1,COHO,515,55152.375611
08/21/99,2,COHO,139,35236.784973
08/21/99,3,COHO,1113,736038.16289
08/21/99,1,FCHUM,973,13600.984377
08/21/99,2,FCHUM,1757,699626.14091
08/21/99,3,FCHUM,2015,2273500.0114
08/21/99,1,HUMPBACK,490,239853.86893
08/21/99,2,HUMPBACK,3201,4512561.7345
08/21/99,3,HUMPBACK,978,483165.10335
08/21/99,1,OTHER,162,21174.120767
08/21/99,2,OTHER,336,68292.555181
08/22/99,2,BROAD,292,53801.401147
08/22/99,1,CISCO,1171,443724.14022
08/22/99,2,CISCO,5253,16227437.473
08/22/99,3,CISCO,1167,1007738.2787
08/22/99,1,COHO,279,5534.4590634
08/22/99,2,COHO,235,168807.7054
08/22/99,3,COHO,1137,41160.07818
08/22/99,1,FCHUM,4477,583828.94474
08/22/99,2,FCHUM,15716,23670841.955
08/22/99,3,FCHUM,7510,958320.1677
08/22/99,2,HUMPBACK,1596,545646.19414
08/22/99,2,OTHER,596,15526.935172
08/23/99,1,CISCO,376,23607.788887
08/23/99,2,CISCO,2846,6172999.7886
08/23/99,3,CISCO,3974,7912972.0272
08/23/99,1,COHO,1436,232073.7336
08/23/99,2,COHO,2479,141503.45253
08/23/99,3,COHO,1324,977193.06771
08/23/99,1,FCHUM,4817,551117.96151
08/23/99,2,FCHUM,17485,8572539.1408
08/23/99,3,FCHUM,6650,14179246.767
08/23/99,1,HUMPBACK,127,18833.657569
08/23/99,2,HUMPBACK,1886,57500.795557
08/24/99,1,CHINOOK,122,13772.561616
08/24/99,1,CISCO,1066,577184.38239
08/24/99,2,CISCO,7752,6095082.8109
08/24/99,1,COHO,2268,123315.82332
08/24/99,2,COHO,3105,192562.354
08/24/99,3,COHO,2470,441034.89973
08/24/99,1,FCHUM,2551,1460936.9453
08/24/99,2,FCHUM,3702,3613197.887
08/24/99,3,FCHUM,6970,1408233.6348
08/24/99,1,HUMPBACK,71,2733.6655921
08/24/99,2,HUMPBACK,759,412598.44659
08/25/99,1,CISCO,659,252418.16377
08/25/99,2,CISCO,3789,7737143.4201
08/25/99,3,CISCO,1243,1469671.4529
08/25/99,1,COHO,3719,251464.5813
08/25/99,2,COHO,1148,306961.22107
08/25/99,3,COHO,2339,1191159.2814
08/25/99,1,FCHUM,1627,142215.55399
08/25/99,2,FCHUM,1857,1060191.0756
08/25/99,3,FCHUM,3331,383879.21395
08/25/99,2,HUMPBACK,1175,1488008.0293
08/26/99,1,CISCO,1834,1721623.6596
08/26/99,2,CISCO,4199,3904084.7867
08/26/99,3,CISCO,2366,2891911.3581
08/26/99,1,COHO,2304,612752.8733
08/26/99,2,COHO,415,453960.45277
08/26/99,3,COHO,525,1573410.4881
08/26/99,1,FCHUM,460,7139.1706005
08/26/99,2,FCHUM,569,1511198.6212
08/26/99,3,FCHUM,721,235883.24913
08/26/99,1,HUMPBACK,148,45000.340546
08/26/99,2,HUMPBACK,356,34279.84266
08/26/99,1,OTHER,152,81482.365787
08/27/99,1,CISCO,562,173679.50492
08/27/99,2,CISCO,1706,1547739.4001
08/27/99,1,COHO,2083,80809.252695
08/27/99,2,COHO,982,333634.88882
08/27/99,3,COHO,2536,517385.55383
08/27/99,1,FCHUM,692,5547.6041047
08/27/99,2,FCHUM,1862,179481.92938
08/27/99,3,FCHUM,953,498156.14606
08/27/99,1,HUMPBACK,321,90117.308189
08/27/99,2,HUMPBACK,674,69543.043192
08/27/99,1,OTHER,151,46554.11152
08/28/99,1,CISCO,1488,1114162.7181
08/28/99,2,CISCO,2300,2657415.8466
08/28/99,1,COHO,1468,1478874.298
08/28/99,2,COHO,1086,614908.58341
08/28/99,3,COHO,2649,1282289.0006
08/28/99,1,FCHUM,628,154134.9455
08/28/99,2,FCHUM,353,405951.93987
08/28/99,3,FCHUM,753,1275777.6044
08/28/99,1,HUMPBACK,452,136285.91868
08/28/99,2,HUMPBACK,698,59192.556462
08/28/99,1,OTHER,301,46148.822347
08/28/99,2,OTHER,83,30228.27645
08/29/99,1,CISCO,466,116489.18119
08/29/99,2,CISCO,1829,1753798.5701
08/29/99,1,COHO,2200,16578.36799
08/29/99,2,COHO,1337,212180.35513
08/29/99,3,COHO,3038,934505.18851
08/29/99,1,FCHUM,790,419603.00566
08/29/99,2,FCHUM,862,106798.43707
08/29/99,3,FCHUM,606,432900.32224
08/29/99,1,HUMPBACK,613,218819.72268
08/29/99,2,HUMPBACK,679,324132.95195
08/30/99,1,CISCO,1150,678290.88978
08/30/99,2,CISCO,2252,2628294.5914
08/30/99,1,COHO,1750,349016.32703
08/30/99,2,COHO,632,195868.91337
08/30/99,3,COHO,1897,1889304.1697
08/30/99,1,FCHUM,547,72433.88907
08/30/99,2,FCHUM,845,732931.86349
08/30/99,3,FCHUM,2264,1901214.0242
08/30/99,2,HUMPBACK,648,234182.96417
08/30/99,1,OTHER,729,6280.9971678
08/30/99,2,PINK,174,53471.702043
08/31/99,1,CISCO,2327,2798963.1728
08/31/99,2,CISCO,2228,2653956.4028
08/31/99,3,CISCO,642,241692.39594
08/31/99,1,COHO,802,503358.07479
08/31/99,2,COHO,1021,178548.67252
08/31/99,3,COHO,2060,196460.14463
08/31/99,1,FCHUM,334,23247.783549
08/31/99,2,FCHUM,546,177657.40117
08/31/99,3,FCHUM,266,79965.257573
08/31/99,1,HUMPBACK,549,1347448.5149
08/31/99,2,HUMPBACK,276,167624.26688
08/31/99,3,HUMPBACK,531,204873.07142
08/31/99,1,OTHER,427,120863.90782
08/31/99,2,OTHER,268,186483.3726
