Date,CHINOOK,JACK,ALLCHINOOK,SCHUM,FCHUM,COHO,PINK,CISCO,BROAD,HUMPBACK,SHEEFISH,OTHER,ALLOTHER,TOTAL
7/8/2018,1162,295,1457,10649,,0,8750,2903,0,687,146,264,4000,24856
7/9/2018,1384,75,1459,8728,,0,9371,2286,108,1083,422,68,3967,23525
7/10/2018,316,0,316,21885,,0,6077,2190,0,1696,131,0,4017,32295
7/11/2018,537,0,537,33703,,0,8356,3100,0,2503,172,0,5775,48371
7/12/2018,505,783,1288,34558,,0,9588,2465,0,1257,0,209,3931,49365
7/13/2018,441,0,441,6908,,0,9470,7166,402,1730,0,155,9453,26272
7/14/2018,357,0,357,4926,,0,7335,5225,310,1381,0,136,7052,19670
7/15/2018,71,197,268,14340,,0,9776,3230,192,948,215,265,4850,29234
7/16/2018,90,224,314,17316,,0,10259,3395,172,910,215,238,4930,32819
7/17/2018,73,187,260,13533,,0,8572,2885,156,807,179,217,4244,26609
7/18/2018,0,0,0,5018,,0,42905,716,102,1843,59,81,2801,50724
7/19/2018,350,0,350,,25221,0,13474,4186,0,1284,0,147,5617,44662
7/20/2018,476,0,476,,13121,0,14649,4056,79,376,0,272,4783,33029
7/21/2018,253,0,253,,20206,0,12312,6277,37,317,49,217,6897,39668
7/22/2018,325,0,325,,29346,0,19220,8641,70,551,96,420,9778,58669
7/23/2018,758,0,758,,13911,0,31224,286,0,4107,0,394,4787,50680
7/24/2018,0,104,104,,7048,0,27985,2714,117,2930,0,718,6479,41616
7/25/2018,0,86,86,,7443,0,28977,2854,97,3153,0,766,6870,43376
7/26/2018,0,0,0,,4790,0,29738,9254,0,3190,0,657,13101,47629
7/27/2018,677,104,781,,2961,0,30924,4026,0,2020,0,1036,7082,41748
7/28/2018,0,0,0,,4823,0,19650,4122,336,2237,0,284,6979,31452
7/29/2018,0,0,0,,5259,0,23721,4540,399,2511,0,343,7793,36773
7/30/2018,0,0,0,,1766,0,18772,4932,0,5338,0,1113,11383,31921
7/31/2018,0,0,0,,540,29,16322,3785,350,3265,343,974,8717,25608
8/1/2018,0,0,0,,505,28,11911,2569,226,2244,279,741,6059,18503
8/2/2018,0,59,59,,7428,0,10218,1727,46,2423,0,537,4733,22438
8/3/2018,0,0,0,,6539,0,7537,2605,336,2913,0,606,6460,20536
8/4/2018,122,0,122,,27288,524,2960,6940,178,1964,430,157,9669,40563
8/5/2018,88,0,88,,22531,481,2777,5942,180,1638,402,157,8319,34196
8/6/2018,0,0,0,,23343,633,5197,4304,0,4042,141,322,8809,37982
8/7/2018,0,0,0,,12934,1930,2820,3443,0,3949,156,281,7829,25513
8/8/2018,0,0,0,,8175,1314,2020,2141,0,2594,133,239,5107,16616
8/9/2018,0,0,0,,8129,3151,343,3760,0,2005,228,394,6387,18010
8/10/2018,0,0,0,,40905,1085,1353,4920,0,2599,432,1505,9456,52799
8/11/2018,0,0,0,,42266,1385,1270,4050,0,2627,358,1512,8547,53468
8/12/2018,0,0,0,,15209,2094,4208,646,0,861,135,699,2341,23852
8/13/2018,0,0,0,,5462,2786,179,1288,587,502,205,195,2777,11204
8/14/2018,0,0,0,,3310,1998,580,1107,58,1557,167,333,3222,9110
8/15/2018,0,0,0,,3274,1997,504,1406,61,1316,133,300,3216,8991
8/16/2018,0,0,0,,10220,1443,0,2622,0,1137,0,1074,4833,16496
8/17/2018,0,0,0,,47618,4309,0,3063,0,1916,0,1152,6131,58058
8/18/2018,0,0,0,,50569,4134,0,2729,0,2023,0,1005,5757,60460
8/19/2018,0,0,0,,17303,5557,369,1728,0,2915,0,987,5630,28859
8/20/2018,0,0,0,,53920,5799,0,1369,126,466,183,0,2144,61863
8/21/2018,0,0,0,,62406,6497,0,1355,140,486,202,0,2183,71086
8/22/2018,0,0,0,,24293,5569,0,3000,233,1418,0,0,4651,34513
8/23/2018,0,0,0,,5528,5374,0,1641,0,693,0,407,2741,13643
8/24/2018,0,0,0,,1453,3505,0,2120,0,1003,0,445,3568,8526
8/25/2018,0,0,0,,2427,3215,0,944,92,543,173,486,2238,7880
8/26/2018,0,0,0,,3058,4558,0,1364,139,687,232,678,3100,10716
8/27/2018,0,0,0,,6989,2788,0,3050,0,1224,0,1125,5399,15176
8/28/2018,0,0,0,,11076,2436,0,2496,253,247,0,0,2996,16508
8/29/2018,0,0,0,,43946,8796,0,3039,110,1204,0,848,5201,57943
8/30/2018,0,0,0,,91617,16850,0,5309,182,2474,0,1494,9459,117926
8/31/2018,0,0,0,,51904,10152,0,3347,118,1292,0,888,5645,67701
9/1/2018,0,0,0,,19995,7611,0,2916,94,799,0,542,4351,31957
9/2/2018,0,0,0,,8193,3755,0,1762,57,452,0,239,2510,14458
9/3/2018,0,0,0,,6596,2989,0,906,49,212,80,76,1323,10908
9/4/2018,0,0,0,,7655,3437,0,1034,56,240,90,86,1506,12598
9/5/2018,0,0,0,,14751,2531,0,1315,159,699,0,104,2277,19559
9/6/2018,0,0,0,,13419,2309,0,597,0,821,0,0,1418,17146
9/7/2018,0,0,0,,9995,3298,0,327,166,221,0,0,714,14007
